filepath,label
Datasets\nonsiren\crowd\crowd_71173-2-0-69.wav,0
Datasets\nonsiren\crowd\crowd_71173-2-0-71.wav,0
Datasets\nonsiren\crowd\crowd_71173-2-0-88.wav,0
Datasets\nonsiren\crowd\crowd_72015-2-0-0.wav,0
Datasets\nonsiren\crowd\crowd_72015-2-0-1.wav,0
Datasets\nonsiren\crowd\crowd_72015-2-0-2.wav,0
Datasets\nonsiren\crowd\crowd_72015-2-0-3.wav,0
Datasets\nonsiren\crowd\crowd_72015-2-0-4.wav,0
Datasets\nonsiren\crowd\crowd_72015-2-0-5.wav,0
Datasets\nonsiren\crowd\crowd_76221-2-0-0.wav,0
Datasets\nonsiren\crowd\crowd_76221-2-0-1.wav,0
Datasets\nonsiren\crowd\crowd_76221-2-0-10.wav,0
Datasets\nonsiren\crowd\crowd_76221-2-0-2.wav,0
Datasets\nonsiren\crowd\crowd_76221-2-0-3.wav,0
Datasets\nonsiren\crowd\crowd_76221-2-0-4.wav,0
Datasets\nonsiren\crowd\crowd_76221-2-0-5.wav,0
Datasets\nonsiren\crowd\crowd_76221-2-0-6.wav,0
Datasets\nonsiren\crowd\crowd_76266-2-0-40.wav,0
Datasets\nonsiren\crowd\crowd_76266-2-0-46.wav,0
Datasets\nonsiren\crowd\crowd_76266-2-0-50.wav,0
Datasets\nonsiren\crowd\crowd_76266-2-0-55.wav,0
Datasets\nonsiren\crowd\crowd_76266-2-0-7.wav,0
Datasets\nonsiren\crowd\crowd_76266-2-0-76.wav,0
Datasets\nonsiren\crowd\crowd_76266-2-0-80.wav,0
Datasets\nonsiren\crowd\crowd_76266-2-0-91.wav,0
Datasets\nonsiren\crowd\crowd_80806-2-0-0.wav,0
Datasets\nonsiren\crowd\crowd_80806-2-0-1.wav,0
Datasets\nonsiren\crowd\crowd_80806-2-0-10.wav,0
Datasets\nonsiren\crowd\crowd_80806-2-0-2.wav,0
Datasets\nonsiren\crowd\crowd_80806-2-0-3.wav,0
Datasets\nonsiren\crowd\crowd_80806-2-0-4.wav,0
Datasets\nonsiren\crowd\crowd_80806-2-0-5.wav,0
Datasets\nonsiren\crowd\crowd_80806-2-0-7.wav,0
Datasets\nonsiren\crowd\crowd_81787-2-0-0.wav,0
Datasets\nonsiren\crowd\crowd_81787-2-0-14.wav,0
Datasets\nonsiren\crowd\crowd_81787-2-0-23.wav,0
Datasets\nonsiren\crowd\crowd_81787-2-0-35.wav,0
Datasets\nonsiren\crowd\crowd_81787-2-0-39.wav,0
Datasets\nonsiren\crowd\crowd_81787-2-0-4.wav,0
Datasets\nonsiren\crowd\crowd_81787-2-0-48.wav,0
Datasets\nonsiren\crowd\crowd_81787-2-0-49.wav,0
Datasets\nonsiren\crowd\crowd_81788-2-0-12.wav,0
Datasets\nonsiren\crowd\crowd_81788-2-0-14.wav,0
Datasets\nonsiren\crowd\crowd_81788-2-0-16.wav,0
Datasets\nonsiren\crowd\crowd_81788-2-0-35.wav,0
Datasets\nonsiren\crowd\crowd_81788-2-0-44.wav,0
Datasets\nonsiren\crowd\crowd_81788-2-0-51.wav,0
Datasets\nonsiren\crowd\crowd_81788-2-0-69.wav,0
Datasets\nonsiren\crowd\crowd_82368-2-0-0.wav,0
Datasets\nonsiren\crowd\crowd_82368-2-0-1.wav,0
Datasets\nonsiren\crowd\crowd_82368-2-0-10.wav,0
Datasets\nonsiren\crowd\crowd_82368-2-0-17.wav,0
Datasets\nonsiren\crowd\crowd_82368-2-0-23.wav,0
Datasets\nonsiren\crowd\crowd_82368-2-0-25.wav,0
Datasets\nonsiren\crowd\crowd_82368-2-0-30.wav,0
Datasets\nonsiren\crowd\crowd_82368-2-0-7.wav,0
Datasets\nonsiren\crowd\crowd_84143-2-0-10.wav,0
Datasets\nonsiren\crowd\crowd_84143-2-0-12.wav,0
Datasets\nonsiren\crowd\crowd_84143-2-0-13.wav,0
Datasets\nonsiren\crowd\crowd_84143-2-0-14.wav,0
Datasets\nonsiren\crowd\crowd_84143-2-0-15.wav,0
Datasets\nonsiren\crowd\crowd_84143-2-0-32.wav,0
Datasets\nonsiren\crowd\crowd_84143-2-0-38.wav,0
Datasets\nonsiren\crowd\crowd_84143-2-0-7.wav,0
Datasets\nonsiren\crowd\crowd_84359-2-0-0.wav,0
Datasets\nonsiren\crowd\crowd_84359-2-0-1.wav,0
Datasets\nonsiren\crowd\crowd_84359-2-0-2.wav,0
Datasets\nonsiren\crowd\crowd_84359-2-0-5.wav,0
Datasets\nonsiren\crowd\crowd_84359-2-0-6.wav,0
Datasets\nonsiren\crowd\crowd_84359-2-0-8.wav,0
Datasets\nonsiren\crowd\crowd_84359-2-0-9.wav,0
Datasets\nonsiren\crowd\crowd_85249-2-0-10.wav,0
Datasets\nonsiren\crowd\crowd_85249-2-0-14.wav,0
Datasets\nonsiren\crowd\crowd_85249-2-0-25.wav,0
Datasets\nonsiren\crowd\crowd_85249-2-0-29.wav,0
Datasets\nonsiren\crowd\crowd_85249-2-0-61.wav,0
Datasets\nonsiren\crowd\crowd_85249-2-0-62.wav,0
Datasets\nonsiren\crowd\crowd_85249-2-0-68.wav,0
Datasets\nonsiren\crowd\crowd_85249-2-0-79.wav,0
Datasets\nonsiren\crowd\crowd_88569-2-0-14.wav,0
Datasets\nonsiren\crowd\crowd_88569-2-0-21.wav,0
Datasets\nonsiren\crowd\crowd_88569-2-0-36.wav,0
Datasets\nonsiren\crowd\crowd_88569-2-0-54.wav,0
Datasets\nonsiren\crowd\crowd_88569-2-0-67.wav,0
Datasets\nonsiren\crowd\crowd_88569-2-0-77.wav,0
Datasets\nonsiren\crowd\crowd_88569-2-0-85.wav,0
Datasets\nonsiren\crowd\crowd_9223-2-0-10.wav,0
Datasets\nonsiren\crowd\crowd_9223-2-0-15.wav,0
Datasets\nonsiren\crowd\crowd_9223-2-0-17.wav,0
Datasets\nonsiren\crowd\crowd_9223-2-0-2.wav,0
Datasets\nonsiren\crowd\crowd_9223-2-0-4.wav,0
Datasets\nonsiren\crowd\crowd_9223-2-0-5.wav,0
Datasets\nonsiren\crowd\crowd_9223-2-0-9.wav,0
Datasets\nonsiren\crowd\crowd_97317-2-0-22.wav,0
Datasets\nonsiren\crowd\crowd_97317-2-0-23.wav,0
Datasets\nonsiren\crowd\crowd_97317-2-0-25.wav,0
Datasets\nonsiren\crowd\crowd_97317-2-0-28.wav,0
Datasets\nonsiren\crowd\crowd_97317-2-0-34.wav,0
Datasets\nonsiren\crowd\crowd_97317-2-0-36.wav,0
Datasets\nonsiren\crowd\crowd_97317-2-0-5.wav,0
Datasets\nonsiren\crowd\crowd_97331-2-0-13.wav,0
Datasets\nonsiren\crowd\crowd_97331-2-0-17.wav,0
Datasets\nonsiren\crowd\crowd_97331-2-0-20.wav,0
Datasets\nonsiren\crowd\crowd_97331-2-0-35.wav,0
Datasets\nonsiren\crowd\crowd_97331-2-0-50.wav,0
Datasets\nonsiren\crowd\crowd_97331-2-0-55.wav,0
Datasets\nonsiren\crowd\crowd_97331-2-0-59.wav,0
Datasets\nonsiren\crowd\crowd_97331-2-0-98.wav,0
Datasets\nonsiren\crowd\crowd_99500-2-0-1.wav,0
Datasets\nonsiren\crowd\crowd_99500-2-0-11.wav,0
Datasets\nonsiren\crowd\crowd_99500-2-0-2.wav,0
Datasets\nonsiren\crowd\crowd_99500-2-0-23.wav,0
Datasets\nonsiren\crowd\crowd_99500-2-0-29.wav,0
Datasets\nonsiren\crowd\crowd_99500-2-0-39.wav,0
Datasets\nonsiren\crowd\crowd_99500-2-0-41.wav,0
Datasets\nonsiren\crowd\crowd_99500-2-0-50.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-0.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-1.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-10.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-11.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-12.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-13.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-14.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-15.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-16.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-17.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-18.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-19.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-2.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-20.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-21.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-22.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-23.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-24.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-25.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-26.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-27.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-28.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-29.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-3.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-30.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-4.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-5.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-6.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-7.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-8.wav,0
Datasets\nonsiren\engine\engine_102857-5-0-9.wav,0
Datasets\nonsiren\engine\engine_102858-5-0-0.wav,0
Datasets\nonsiren\engine\engine_102858-5-0-1.wav,0
Datasets\nonsiren\engine\engine_103249-5-0-0.wav,0
Datasets\nonsiren\engine\engine_103249-5-0-1.wav,0
Datasets\nonsiren\engine\engine_103249-5-0-10.wav,0
Datasets\nonsiren\engine\engine_103249-5-0-11.wav,0
Datasets\nonsiren\engine\engine_103249-5-0-12.wav,0
Datasets\nonsiren\engine\engine_103249-5-0-13.wav,0
Datasets\nonsiren\engine\engine_103249-5-0-14.wav,0
Datasets\nonsiren\engine\engine_103249-5-0-15.wav,0
Datasets\nonsiren\engine\engine_103249-5-0-16.wav,0
Datasets\nonsiren\engine\engine_103249-5-0-17.wav,0
Datasets\nonsiren\engine\engine_103249-5-0-18.wav,0
Datasets\nonsiren\engine\engine_103249-5-0-19.wav,0
Datasets\nonsiren\engine\engine_103249-5-0-2.wav,0
Datasets\nonsiren\engine\engine_103249-5-0-3.wav,0
Datasets\nonsiren\engine\engine_103249-5-0-4.wav,0
Datasets\nonsiren\engine\engine_103249-5-0-5.wav,0
Datasets\nonsiren\engine\engine_103249-5-0-6.wav,0
Datasets\nonsiren\engine\engine_103249-5-0-7.wav,0
Datasets\nonsiren\engine\engine_103249-5-0-8.wav,0
Datasets\nonsiren\engine\engine_103249-5-0-9.wav,0
Datasets\nonsiren\engine\engine_103258-5-0-0.wav,0
Datasets\nonsiren\engine\engine_103258-5-0-1.wav,0
Datasets\nonsiren\engine\engine_103258-5-0-10.wav,0
Datasets\nonsiren\engine\engine_103258-5-0-11.wav,0
Datasets\nonsiren\engine\engine_103258-5-0-12.wav,0
Datasets\nonsiren\engine\engine_103258-5-0-13.wav,0
Datasets\nonsiren\engine\engine_103258-5-0-14.wav,0
Datasets\nonsiren\engine\engine_103258-5-0-15.wav,0
Datasets\nonsiren\engine\engine_103258-5-0-16.wav,0
Datasets\nonsiren\engine\engine_103258-5-0-17.wav,0
Datasets\nonsiren\engine\engine_103258-5-0-18.wav,0
Datasets\nonsiren\engine\engine_103258-5-0-19.wav,0
Datasets\nonsiren\engine\engine_103258-5-0-2.wav,0
Datasets\nonsiren\engine\engine_103258-5-0-3.wav,0
Datasets\nonsiren\engine\engine_103258-5-0-4.wav,0
Datasets\nonsiren\engine\engine_103258-5-0-5.wav,0
Datasets\nonsiren\engine\engine_103258-5-0-6.wav,0
Datasets\nonsiren\engine\engine_103258-5-0-7.wav,0
Datasets\nonsiren\engine\engine_103258-5-0-8.wav,0
Datasets\nonsiren\engine\engine_103258-5-0-9.wav,0
Datasets\nonsiren\engine\engine_103438-5-0-0.wav,0
Datasets\nonsiren\engine\engine_103438-5-0-1.wav,0
Datasets\nonsiren\engine\engine_103438-5-0-2.wav,0
Datasets\nonsiren\engine\engine_106014-5-0-0.wav,0
Datasets\nonsiren\engine\engine_106014-5-0-1.wav,0
Datasets\nonsiren\engine\engine_106014-5-0-2.wav,0
Datasets\nonsiren\engine\engine_106014-5-0-3.wav,0
Datasets\nonsiren\engine\engine_106014-5-0-4.wav,0
Datasets\nonsiren\engine\engine_106015-5-0-0.wav,0
Datasets\nonsiren\engine\engine_106015-5-0-1.wav,0
Datasets\nonsiren\engine\engine_106015-5-0-10.wav,0
Datasets\nonsiren\engine\engine_106015-5-0-11.wav,0
Datasets\nonsiren\engine\engine_106015-5-0-12.wav,0
Datasets\nonsiren\engine\engine_106015-5-0-13.wav,0
Datasets\nonsiren\engine\engine_106015-5-0-14.wav,0
Datasets\nonsiren\engine\engine_106015-5-0-15.wav,0
Datasets\nonsiren\engine\engine_106015-5-0-16.wav,0
Datasets\nonsiren\engine\engine_106015-5-0-17.wav,0
Datasets\nonsiren\engine\engine_106015-5-0-18.wav,0
Datasets\nonsiren\engine\engine_106015-5-0-19.wav,0
Datasets\nonsiren\engine\engine_106015-5-0-2.wav,0
Datasets\nonsiren\engine\engine_106015-5-0-20.wav,0
Datasets\nonsiren\engine\engine_106015-5-0-3.wav,0
Datasets\nonsiren\engine\engine_106015-5-0-4.wav,0
Datasets\nonsiren\engine\engine_106015-5-0-5.wav,0
Datasets\nonsiren\engine\engine_106015-5-0-6.wav,0
Datasets\nonsiren\engine\engine_106015-5-0-7.wav,0
Datasets\nonsiren\engine\engine_106015-5-0-8.wav,0
Datasets\nonsiren\engine\engine_106015-5-0-9.wav,0
Datasets\nonsiren\engine\engine_106486-5-0-0.wav,0
Datasets\nonsiren\engine\engine_106486-5-0-1.wav,0
Datasets\nonsiren\engine\engine_106486-5-0-2.wav,0
Datasets\nonsiren\engine\engine_106487-5-0-0.wav,0
Datasets\nonsiren\engine\engine_106487-5-0-1.wav,0
Datasets\nonsiren\engine\engine_106487-5-0-2.wav,0
Datasets\nonsiren\engine\engine_106905-5-0-0.wav,0
Datasets\nonsiren\engine\engine_106905-5-0-1.wav,0
Datasets\nonsiren\engine\engine_106905-5-0-2.wav,0
Datasets\nonsiren\engine\engine_107228-5-0-0.wav,0
Datasets\nonsiren\engine\engine_107228-5-0-1.wav,0
Datasets\nonsiren\engine\engine_107228-5-0-2.wav,0
Datasets\nonsiren\engine\engine_107228-5-0-3.wav,0
Datasets\nonsiren\engine\engine_107228-5-0-4.wav,0
Datasets\nonsiren\engine\engine_107228-5-0-5.wav,0
Datasets\nonsiren\engine\engine_107228-5-0-6.wav,0
Datasets\nonsiren\engine\engine_107228-5-0-7.wav,0
Datasets\nonsiren\engine\engine_111386-5-0-0.wav,0
Datasets\nonsiren\engine\engine_111386-5-0-1.wav,0
Datasets\nonsiren\engine\engine_111386-5-0-2.wav,0
Datasets\nonsiren\engine\engine_111386-5-0-3.wav,0
Datasets\nonsiren\engine\engine_111386-5-0-4.wav,0
Datasets\nonsiren\engine\engine_111386-5-0-5.wav,0
Datasets\nonsiren\engine\engine_111386-5-0-6.wav,0
Datasets\nonsiren\engine\engine_111386-5-0-7.wav,0
Datasets\nonsiren\engine\engine_111386-5-1-0.wav,0
Datasets\nonsiren\engine\engine_111386-5-1-1.wav,0
Datasets\nonsiren\engine\engine_111386-5-1-10.wav,0
Datasets\nonsiren\engine\engine_111386-5-1-11.wav,0
Datasets\nonsiren\engine\engine_111386-5-1-12.wav,0
Datasets\nonsiren\engine\engine_111386-5-1-13.wav,0
Datasets\nonsiren\engine\engine_111386-5-1-14.wav,0
Datasets\nonsiren\engine\engine_111386-5-1-2.wav,0
Datasets\nonsiren\engine\engine_111386-5-1-3.wav,0
Datasets\nonsiren\engine\engine_111386-5-1-4.wav,0
Datasets\nonsiren\engine\engine_111386-5-1-5.wav,0
Datasets\nonsiren\engine\engine_111386-5-1-6.wav,0
Datasets\nonsiren\engine\engine_111386-5-1-7.wav,0
Datasets\nonsiren\engine\engine_111386-5-1-8.wav,0
Datasets\nonsiren\engine\engine_111386-5-1-9.wav,0
Datasets\nonsiren\engine\engine_112075-5-0-0.wav,0
Datasets\nonsiren\engine\engine_112075-5-0-1.wav,0
Datasets\nonsiren\engine\engine_112075-5-0-2.wav,0
Datasets\nonsiren\engine\engine_113201-5-0-0.wav,0
Datasets\nonsiren\engine\engine_113201-5-0-1.wav,0
Datasets\nonsiren\engine\engine_113201-5-0-2.wav,0
Datasets\nonsiren\engine\engine_113201-5-0-3.wav,0
Datasets\nonsiren\engine\engine_113201-5-0-4.wav,0
Datasets\nonsiren\engine\engine_113201-5-0-5.wav,0
Datasets\nonsiren\engine\engine_113201-5-0-6.wav,0
Datasets\nonsiren\engine\engine_113201-5-0-7.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-0.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-1.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-10.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-11.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-12.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-13.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-14.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-15.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-16.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-17.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-18.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-19.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-2.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-20.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-21.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-22.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-23.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-24.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-25.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-26.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-27.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-28.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-3.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-4.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-5.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-6.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-7.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-8.wav,0
Datasets\nonsiren\engine\engine_113202-5-0-9.wav,0
Datasets\nonsiren\engine\engine_113203-5-0-0.wav,0
Datasets\nonsiren\engine\engine_113203-5-0-1.wav,0
Datasets\nonsiren\engine\engine_113203-5-0-2.wav,0
Datasets\nonsiren\engine\engine_113203-5-0-3.wav,0
Datasets\nonsiren\engine\engine_113203-5-0-4.wav,0
Datasets\nonsiren\engine\engine_113203-5-0-5.wav,0
Datasets\nonsiren\engine\engine_113203-5-0-6.wav,0
Datasets\nonsiren\engine\engine_113203-5-0-7.wav,0
Datasets\nonsiren\engine\engine_113203-5-0-8.wav,0
Datasets\nonsiren\engine\engine_113203-5-1-0.wav,0
Datasets\nonsiren\engine\engine_113203-5-1-1.wav,0
Datasets\nonsiren\engine\engine_113203-5-1-2.wav,0
Datasets\nonsiren\engine\engine_113203-5-2-0.wav,0
Datasets\nonsiren\engine\engine_113203-5-3-0.wav,0
Datasets\nonsiren\engine\engine_113203-5-3-1.wav,0
Datasets\nonsiren\engine\engine_113203-5-4-0.wav,0
Datasets\nonsiren\engine\engine_113203-5-5-0.wav,0
Datasets\nonsiren\engine\engine_113203-5-6-0.wav,0
Datasets\nonsiren\engine\engine_113203-5-7-0.wav,0
Datasets\nonsiren\engine\engine_113203-5-8-0.wav,0
Datasets\nonsiren\engine\engine_113205-5-0-0.wav,0
Datasets\nonsiren\engine\engine_113205-5-1-0.wav,0
Datasets\nonsiren\engine\engine_113205-5-1-1.wav,0
Datasets\nonsiren\engine\engine_113205-5-1-2.wav,0
Datasets\nonsiren\engine\engine_113205-5-1-3.wav,0
Datasets\nonsiren\engine\engine_113205-5-1-4.wav,0
Datasets\nonsiren\engine\engine_113205-5-1-5.wav,0
Datasets\nonsiren\engine\engine_113205-5-1-6.wav,0
Datasets\nonsiren\engine\engine_113205-5-1-7.wav,0
Datasets\nonsiren\engine\engine_113205-5-1-8.wav,0
Datasets\nonsiren\engine\engine_113205-5-1-9.wav,0
Datasets\nonsiren\engine\engine_113216-5-0-0.wav,0
Datasets\nonsiren\engine\engine_113216-5-0-1.wav,0
Datasets\nonsiren\engine\engine_113216-5-0-2.wav,0
Datasets\nonsiren\engine\engine_113216-5-0-3.wav,0
Datasets\nonsiren\engine\engine_113216-5-0-4.wav,0
Datasets\nonsiren\engine\engine_118558-5-0-0.wav,0
Datasets\nonsiren\engine\engine_118558-5-0-1.wav,0
Datasets\nonsiren\engine\engine_118558-5-0-2.wav,0
Datasets\nonsiren\engine\engine_118558-5-1-0.wav,0
Datasets\nonsiren\engine\engine_118558-5-1-1.wav,0
Datasets\nonsiren\engine\engine_118558-5-1-2.wav,0
Datasets\nonsiren\engine\engine_118558-5-2-0.wav,0
Datasets\nonsiren\engine\engine_118558-5-2-1.wav,0
Datasets\nonsiren\engine\engine_118558-5-2-2.wav,0
Datasets\nonsiren\engine\engine_118558-5-2-3.wav,0
Datasets\nonsiren\engine\engine_119449-5-0-0.wav,0
Datasets\nonsiren\engine\engine_119449-5-0-1.wav,0
Datasets\nonsiren\engine\engine_119449-5-0-2.wav,0
Datasets\nonsiren\engine\engine_119449-5-0-3.wav,0
Datasets\nonsiren\engine\engine_119449-5-0-4.wav,0
Datasets\nonsiren\engine\engine_119449-5-0-5.wav,0
Datasets\nonsiren\engine\engine_119449-5-0-6.wav,0
Datasets\nonsiren\engine\engine_119455-5-0-0.wav,0
Datasets\nonsiren\engine\engine_119455-5-0-1.wav,0
Datasets\nonsiren\engine\engine_119455-5-0-2.wav,0
Datasets\nonsiren\engine\engine_119455-5-0-3.wav,0
Datasets\nonsiren\engine\engine_119455-5-0-4.wav,0
Datasets\nonsiren\engine\engine_119455-5-0-5.wav,0
Datasets\nonsiren\engine\engine_119455-5-0-6.wav,0
Datasets\nonsiren\engine\engine_119455-5-0-7.wav,0
Datasets\nonsiren\engine\engine_123685-5-0-0.wav,0
Datasets\nonsiren\engine\engine_123685-5-0-1.wav,0
Datasets\nonsiren\engine\engine_123685-5-0-2.wav,0
Datasets\nonsiren\engine\engine_123685-5-0-3.wav,0
Datasets\nonsiren\engine\engine_123685-5-0-4.wav,0
Datasets\nonsiren\engine\engine_123685-5-0-5.wav,0
Datasets\nonsiren\engine\engine_123685-5-0-6.wav,0
Datasets\nonsiren\engine\engine_123685-5-0-7.wav,0
Datasets\nonsiren\engine\engine_123685-5-0-8.wav,0
Datasets\nonsiren\engine\engine_12812-5-0-0.wav,0
Datasets\nonsiren\engine\engine_12812-5-0-1.wav,0
Datasets\nonsiren\engine\engine_12812-5-0-2.wav,0
Datasets\nonsiren\engine\engine_128160-5-0-0.wav,0
Datasets\nonsiren\engine\engine_128160-5-0-1.wav,0
Datasets\nonsiren\engine\engine_128160-5-0-10.wav,0
Datasets\nonsiren\engine\engine_128160-5-0-11.wav,0
Datasets\nonsiren\engine\engine_128160-5-0-12.wav,0
Datasets\nonsiren\engine\engine_128160-5-0-13.wav,0
Datasets\nonsiren\engine\engine_128160-5-0-14.wav,0
Datasets\nonsiren\engine\engine_128160-5-0-15.wav,0
Datasets\nonsiren\engine\engine_128160-5-0-2.wav,0
Datasets\nonsiren\engine\engine_128160-5-0-3.wav,0
Datasets\nonsiren\engine\engine_128160-5-0-4.wav,0
Datasets\nonsiren\engine\engine_128160-5-0-5.wav,0
Datasets\nonsiren\engine\engine_128160-5-0-6.wav,0
Datasets\nonsiren\engine\engine_128160-5-0-7.wav,0
Datasets\nonsiren\engine\engine_128160-5-0-8.wav,0
Datasets\nonsiren\engine\engine_128160-5-0-9.wav,0
Datasets\nonsiren\engine\engine_141240-5-0-0.wav,0
Datasets\nonsiren\engine\engine_141240-5-1-0.wav,0
Datasets\nonsiren\engine\engine_143604-5-0-0.wav,0
Datasets\nonsiren\engine\engine_143970-5-0-0.wav,0
Datasets\nonsiren\engine\engine_143970-5-0-1.wav,0
Datasets\nonsiren\engine\engine_143970-5-0-2.wav,0
Datasets\nonsiren\engine\engine_143970-5-0-3.wav,0
Datasets\nonsiren\engine\engine_144007-5-0-0.wav,0
Datasets\nonsiren\engine\engine_144007-5-0-1.wav,0
Datasets\nonsiren\engine\engine_144007-5-0-10.wav,0
Datasets\nonsiren\engine\engine_144007-5-0-11.wav,0
Datasets\nonsiren\engine\engine_144007-5-0-12.wav,0
Datasets\nonsiren\engine\engine_144007-5-0-13.wav,0
Datasets\nonsiren\engine\engine_144007-5-0-14.wav,0
Datasets\nonsiren\engine\engine_144007-5-0-15.wav,0
Datasets\nonsiren\engine\engine_144007-5-0-16.wav,0
Datasets\nonsiren\engine\engine_144007-5-0-17.wav,0
Datasets\nonsiren\engine\engine_144007-5-0-18.wav,0
Datasets\nonsiren\engine\engine_144007-5-0-19.wav,0
Datasets\nonsiren\engine\engine_144007-5-0-2.wav,0
Datasets\nonsiren\engine\engine_144007-5-0-20.wav,0
Datasets\nonsiren\engine\engine_144007-5-0-21.wav,0
Datasets\nonsiren\engine\engine_144007-5-0-3.wav,0
Datasets\nonsiren\engine\engine_144007-5-0-4.wav,0
Datasets\nonsiren\engine\engine_144007-5-0-5.wav,0
Datasets\nonsiren\engine\engine_144007-5-0-6.wav,0
Datasets\nonsiren\engine\engine_144007-5-0-7.wav,0
Datasets\nonsiren\engine\engine_144007-5-0-8.wav,0
Datasets\nonsiren\engine\engine_144007-5-0-9.wav,0
Datasets\nonsiren\engine\engine_144007-5-1-0.wav,0
Datasets\nonsiren\engine\engine_144007-5-1-1.wav,0
Datasets\nonsiren\engine\engine_144007-5-1-10.wav,0
Datasets\nonsiren\engine\engine_144007-5-1-11.wav,0
Datasets\nonsiren\engine\engine_144007-5-1-2.wav,0
Datasets\nonsiren\engine\engine_144007-5-1-3.wav,0
Datasets\nonsiren\engine\engine_144007-5-1-4.wav,0
Datasets\nonsiren\engine\engine_144007-5-1-5.wav,0
Datasets\nonsiren\engine\engine_144007-5-1-6.wav,0
Datasets\nonsiren\engine\engine_144007-5-1-7.wav,0
Datasets\nonsiren\engine\engine_144007-5-1-8.wav,0
Datasets\nonsiren\engine\engine_144007-5-1-9.wav,0
Datasets\nonsiren\engine\engine_144068-5-0-0.wav,0
Datasets\nonsiren\engine\engine_144068-5-0-1.wav,0
Datasets\nonsiren\engine\engine_144068-5-0-10.wav,0
Datasets\nonsiren\engine\engine_144068-5-0-11.wav,0
Datasets\nonsiren\engine\engine_144068-5-0-12.wav,0
Datasets\nonsiren\engine\engine_144068-5-0-13.wav,0
Datasets\nonsiren\engine\engine_144068-5-0-14.wav,0
Datasets\nonsiren\engine\engine_144068-5-0-15.wav,0
Datasets\nonsiren\engine\engine_144068-5-0-16.wav,0
Datasets\nonsiren\engine\engine_144068-5-0-17.wav,0
Datasets\nonsiren\engine\engine_144068-5-0-18.wav,0
Datasets\nonsiren\engine\engine_144068-5-0-2.wav,0
Datasets\nonsiren\engine\engine_144068-5-0-3.wav,0
Datasets\nonsiren\engine\engine_144068-5-0-4.wav,0
Datasets\nonsiren\engine\engine_144068-5-0-5.wav,0
